2461GS	101807015	Ter Aar		locality	11
2461GT	101807015	Ter Aar		locality	11
2461AM	101807015	Ter Aar		locality	10
2461BG	101807015	Ter Aar		locality	10
2461BL	101807015	Ter Aar		locality	10
2461DE	101807015	Ter Aar		locality	10
2461DL	101807015	Ter Aar		locality	10
2461EK	101807015	Ter Aar		locality	10
2461VB	101807015	Ter Aar		locality	10
2461WG	101807015	Ter Aar		locality	10
2461AS	101807015	Ter Aar		locality	9
2461GE	101807015	Ter Aar		locality	9
2461LB	101807015	Ter Aar		locality	9
2461NB	101807015	Ter Aar		locality	9
2461TH	101807015	Ter Aar		locality	9
2461VA	101807015	Ter Aar		locality	9
2461WH	101807015	Ter Aar		locality	9
2461XC	101807015	Ter Aar		locality	9
2461XD	101807015	Ter Aar		locality	9
2461AV	101807015	Ter Aar		locality	8
2461BE	101807015	Ter Aar		locality	8
2461LC	101807015	Ter Aar		locality	8
2461RG	101807015	Ter Aar		locality	8
2461TV	101807015	Ter Aar		locality	8
2461VK	101807015	Ter Aar		locality	8
2461BP	101807015	Ter Aar		locality	7
2461CC	101807015	Ter Aar		locality	7
2461CS	101807015	Ter Aar		locality	7
2461GZ	101807015	Ter Aar		locality	7
2461DZ	101807015	Ter Aar		locality	6
2461NG	101807015	Ter Aar		locality	6
2461NH	101807015	Ter Aar		locality	6
2461RJ	101807015	Ter Aar		locality	6
2461RM	101807015	Ter Aar		locality	6
2461AJ	101807015	Ter Aar		locality	5
2461AW	101807015	Ter Aar		locality	5
2461PV	101807015	Ter Aar		locality	5
2461TB	101807015	Ter Aar		locality	5
2461NA	101807015	Ter Aar		locality	4
2461TZ	101807015	Ter Aar		locality	4
2461WB	101807015	Ter Aar		locality	4
2461BS	101807015	Ter Aar		locality	3
2461DG	101807015	Ter Aar		locality	3
2461GV	101807015	Ter Aar		locality	3
2461LE	101807015	Ter Aar		locality	3
2461NN	101807015	Ter Aar		locality	3
2461RW	101807015	Ter Aar		locality	3
2461TX	101807015	Ter Aar		locality	3
2461HX	101807015	Ter Aar		locality	2
2461LD	101807015	Ter Aar		locality	2
2461NC	101807015	Ter Aar		locality	2
2461TW	101807015	Ter Aar		locality	2
2461VT	101807015	Ter Aar		locality	2
2461WC	101807015	Ter Aar		locality	2
2461NM	101807015	Ter Aar		locality	1
2461PX	101807015	Ter Aar		locality	1
2461RZ	101807015	Ter Aar		locality	1
2465AG	101808473	Rijnsaterwoude		locality	41
2465AH	101808473	Rijnsaterwoude		locality	32
2465BD	101808473	Rijnsaterwoude		locality	29
2465BN	101808473	Rijnsaterwoude		locality	28
2465BP	101808473	Rijnsaterwoude		locality	28
2465BA	101808473	Rijnsaterwoude		locality	27
2465BB	101808473	Rijnsaterwoude		locality	26
2465AX	101808473	Rijnsaterwoude		locality	25
2465AA	101808473	Rijnsaterwoude		locality	21
2465AD	101808473	Rijnsaterwoude		locality	21
2465AM	101808473	Rijnsaterwoude		locality	21
2465AW	101808473	Rijnsaterwoude		locality	20
2465AB	101808473	Rijnsaterwoude		locality	19
2465BR	101808473	Rijnsaterwoude		locality	19
2465AE	101808473	Rijnsaterwoude		locality	17
2465BS	101808473	Rijnsaterwoude		locality	17
2465AR	101808473	Rijnsaterwoude		locality	16
2465BJ	101808473	Rijnsaterwoude		locality	16
2465AC	101808473	Rijnsaterwoude		locality	15
2465BK	101808473	Rijnsaterwoude		locality	15
2465AN	101808473	Rijnsaterwoude		locality	14
2465BC	101808473	Rijnsaterwoude		locality	14
2465BE	101808473	Rijnsaterwoude		locality	14
2465BG	101808473	Rijnsaterwoude		locality	13
2465AJ	101808473	Rijnsaterwoude		locality	12
2465AP	101808473	Rijnsaterwoude		locality	12
2465BH	101808473	Rijnsaterwoude		locality	12
2465BT	101808473	Rijnsaterwoude		locality	12
2465AL	101808473	Rijnsaterwoude		locality	11
2465AV	101808473	Rijnsaterwoude		locality	11
2465BL	101808473	Rijnsaterwoude		locality	7
2465AS	101808473	Rijnsaterwoude		locality	6
2465AK	101808473	Rijnsaterwoude		locality	5
2465AZ	101808473	Rijnsaterwoude		locality	5
2465BX	101808473	Rijnsaterwoude		locality	4
2465AT	101808473	Rijnsaterwoude		locality	2
2465CA	101808473	Rijnsaterwoude		locality	1
2471PB	101754699	Zwammerdam		locality	131
2471AW	101754699	Zwammerdam		locality	36
2471AA	101754699	Zwammerdam		locality	34
2471AB	101754699	Zwammerdam		locality	34
2471AR	101754699	Zwammerdam		locality	29
2471XG	101754699	Zwammerdam		locality	28
2471XJ	101754699	Zwammerdam		locality	28
2471PP	101754699	Zwammerdam		locality	23
2471PR	101754699	Zwammerdam		locality	22
2471XB	101754699	Zwammerdam		locality	21
2471AX	101754699	Zwammerdam		locality	20
2471AC	101754699	Zwammerdam		locality	19
2471AG	101754699	Zwammerdam		locality	19
2471PM	101754699	Zwammerdam		locality	19
2471AZ	101754699	Zwammerdam		locality	18
2471BB	101754699	Zwammerdam		locality	18
2471PL	101754699	Zwammerdam		locality	18
2471AL	101754699	Zwammerdam		locality	17
2471PK	101754699	Zwammerdam		locality	16
2471PS	101754699	Zwammerdam		locality	16
2471PT	101754699	Zwammerdam		locality	16
2471XD	101754699	Zwammerdam		locality	16
2471XC	101754699	Zwammerdam		locality	14
2471AN	101754699	Zwammerdam		locality	13
2471XA	101754699	Zwammerdam		locality	13
2471AK	101754699	Zwammerdam		locality	12
2471AS	101754699	Zwammerdam		locality	12
2471AT	101754699	Zwammerdam		locality	12
2471XK	101754699	Zwammerdam		locality	12
2471AD	101754699	Zwammerdam		locality	11
2471XE	101754699	Zwammerdam		locality	11
2471AE	101754699	Zwammerdam		locality	10
2471AH	101754699	Zwammerdam		locality	9
2471AV	101754699	Zwammerdam		locality	9
2471PC	101754699	Zwammerdam		locality	8
2471XH	101754699	Zwammerdam		locality	8
2471AJ	101754699	Zwammerdam		locality	7
2471PA	101754699	Zwammerdam		locality	7
2471PZ	101754699	Zwammerdam		locality	6
2471AM	101754699	Zwammerdam		locality	5
2471PN	101754699	Zwammerdam		locality	5
2471BA	101754699	Zwammerdam		locality	4
2471BC	101754699	Zwammerdam		locality	4
2471PD	101754699	Zwammerdam		locality	3
2471AP	101754699	Zwammerdam		locality	2
2471XL	101754699	Zwammerdam		locality	1
2481AS	101808465	Woubrugge		locality	69
2481KE	101808465	Woubrugge		locality	52
2481XN	101808465	Woubrugge		locality	50
2481LW	101808465	Woubrugge		locality	45
2481CC	101808465	Woubrugge		locality	44
2481CD	101808465	Woubrugge		locality	40
2481KZ	101808465	Woubrugge		locality	39
2481CW	101808465	Woubrugge		locality	37
2481KM	101808465	Woubrugge		locality	36
2481XB	101808465	Woubrugge		locality	36
2481AN	101808465	Woubrugge		locality	35
2481AX	101808465	Woubrugge		locality	35
2481AZ	101808465	Woubrugge		locality	31
2481CL	101808465	Woubrugge		locality	30
2481BA	101808465	Woubrugge		locality	29
2481LX	101808465	Woubrugge		locality	28
2481AH	101808465	Woubrugge		locality	27
2481AK	101808465	Woubrugge		locality	27
2481KA	101808465	Woubrugge		locality	27
2481XP	101808465	Woubrugge		locality	27
2481BK	101808465	Woubrugge		locality	26
2481AP	101808465	Woubrugge		locality	25
2481KX	101808465	Woubrugge		locality	25
2481NB	101808465	Woubrugge		locality	25
2481CM	101808465	Woubrugge		locality	24
2481XA	101808465	Woubrugge		locality	24
2481AM	101808465	Woubrugge		locality	23
2481CV	101808465	Woubrugge		locality	23
2481KN	101808465	Woubrugge		locality	23
2481KS	101808465	Woubrugge		locality	23
2481LZ	101808465	Woubrugge		locality	23
2481AD	101808465	Woubrugge		locality	22
2481KR	101808465	Woubrugge		locality	22
2481BD	101808465	Woubrugge		locality	21
2481CH	101808465	Woubrugge		locality	21
2481XM	101808465	Woubrugge		locality	21
2481XS	101808465	Woubrugge		locality	21
2481AR	101808465	Woubrugge		locality	20
2481AV	101808465	Woubrugge		locality	20
2481AW	101808465	Woubrugge		locality	20
2481BB	101808465	Woubrugge		locality	20
2481KP	101808465	Woubrugge		locality	20
2481LB	101808465	Woubrugge		locality	20
2481LA	101808465	Woubrugge		locality	19
2481CP	101808465	Woubrugge		locality	18
2481AJ	101808465	Woubrugge		locality	17
2481CE	101808465	Woubrugge		locality	17
2481BG	101808465	Woubrugge		locality	16
2481CK	101808465	Woubrugge		locality	16
2481CR	101808465	Woubrugge		locality	16
2481CS	101808465	Woubrugge		locality	16
2481CT	101808465	Woubrugge		locality	16
2481KW	101808465	Woubrugge		locality	16
2481XW	101808465	Woubrugge		locality	16
2481CN	101808465	Woubrugge		locality	15
2481KD	101808465	Woubrugge		locality	15
2481XC	101808465	Woubrugge		locality	15
2481XR	101808465	Woubrugge		locality	15
2481XV	101808465	Woubrugge		locality	15
2481XX	101808465	Woubrugge		locality	15
2481AA	101808465	Woubrugge		locality	14
2481AB	101808465	Woubrugge		locality	14
2481CG	101808465	Woubrugge		locality	14
2481CX	101808465	Woubrugge		locality	14
2481XK	101808465	Woubrugge		locality	14
2481CJ	101808465	Woubrugge		locality	13
2481KC	101808465	Woubrugge		locality	13
2481KL	101808465	Woubrugge		locality	13
2481XE	101808465	Woubrugge		locality	13
2481XJ	101808465	Woubrugge		locality	13
2481BH	101808465	Woubrugge		locality	12
2481CA	101808465	Woubrugge		locality	12
2481NA	101808465	Woubrugge		locality	12
2481BJ	101808465	Woubrugge		locality	11
2481KJ	101808465	Woubrugge		locality	11
2481XH	101808465	Woubrugge		locality	11
2481AE	101808465	Woubrugge		locality	10
2481KB	101808465	Woubrugge		locality	10
2481KT	101808465	Woubrugge		locality	10
2481XL	101808465	Woubrugge		locality	10
2481AG	101808465	Woubrugge		locality	9
2481BC	101808465	Woubrugge		locality	8
2481BL	101808465	Woubrugge		locality	8
2481CB	101808465	Woubrugge		locality	8
2481XD	101808465	Woubrugge		locality	8
2481KG	101808465	Woubrugge		locality	7
2481KK	101808465	Woubrugge		locality	7
2481KV	101808465	Woubrugge		locality	7
2481AL	101808465	Woubrugge		locality	6
2481XG	101808465	Woubrugge		locality	6
2481AT	101808465	Woubrugge		locality	5
2481BE	101808465	Woubrugge		locality	5
2481LV	101808465	Woubrugge		locality	5
2481NC	101808465	Woubrugge		locality	5
2481XT	101808465	Woubrugge		locality	5
2481KH	101808465	Woubrugge		locality	4
2481AC	101808465	Woubrugge		locality	3
2481LC	101808465	Woubrugge		locality	2
2481ND	101808465	Woubrugge		locality	2
2491EA	101752763	The Hague		locality	122
2491AG	101752763	The Hague		locality	46
2491AH	101752763	The Hague		locality	24
2491AB	101752763	The Hague		locality	22
2491BR	101752763	The Hague		locality	19
2491ED	101752763	The Hague		locality	19
2491EC	101752763	The Hague		locality	17
2491BC	101752763	The Hague		locality	16
2491AC	101752763	The Hague		locality	15
2491AL	101752763	The Hague		locality	15
2491DH	101752763	The Hague		locality	15
2491AD	101752763	The Hague		locality	14
2491BG	101752763	The Hague		locality	13
2491BW	101752763	The Hague		locality	13
2491CC	101752763	The Hague		locality	13
2491BM	101752763	The Hague		locality	12
2491BT	101752763	The Hague		locality	12
2491CS	101752763	The Hague		locality	12
2491CV	101752763	The Hague		locality	12
2491AJ	101752763	The Hague		locality	11
2491AK	101752763	The Hague		locality	11
2491AM	101752763	The Hague		locality	11
2491BD	101752763	The Hague		locality	11
2491DB	101752763	The Hague		locality	11
2491BK	101752763	The Hague		locality	10
2491BS	101752763	The Hague		locality	10
2491DJ	101752763	The Hague		locality	10
2491AP	101752763	The Hague		locality	9
2491CL	101752763	The Hague		locality	9
2491EG	101752763	The Hague		locality	9
2491BJ	101752763	The Hague		locality	8
2491CB	101752763	The Hague		locality	8
2491CW	101752763	The Hague		locality	8
2491BA	101752763	The Hague		locality	7
2491CG	101752763	The Hague		locality	7
2491CH	101752763	The Hague		locality	7
2491DC	101752763	The Hague		locality	7
2491BZ	101752763	The Hague		locality	6
2491CR	101752763	The Hague		locality	6
2491CX	101752763	The Hague		locality	6
2491DA	101752763	The Hague		locality	6
2491DD	101752763	The Hague		locality	6
2491DK	101752763	The Hague		locality	6
2491EB	101752763	The Hague		locality	6
2491EH	101752763	The Hague		locality	6
2491AE	101752763	The Hague		locality	5
2491EJ	101752763	The Hague		locality	5
2491AA	101752763	The Hague		locality	4
2491BP	101752763	The Hague		locality	4
2491CA	101752763	The Hague		locality	4
2491CJ	101752763	The Hague		locality	3
2491CK	101752763	The Hague		locality	3
2491EE	101752763	The Hague		locality	3
2491BE	101752763	The Hague		locality	2
2491BH	101752763	The Hague		locality	2
2491BL	101752763	The Hague		locality	2
2491CT	101752763	The Hague		locality	2
2491DE	101752763	The Hague		locality	2
2491AN	101752763	The Hague		locality	1
2491AR	101752763	The Hague		locality	1
2491BB	101752763	The Hague		locality	1
2491BX	101752763	The Hague		locality	1
2491CP	101752763	The Hague		locality	1
2491DG	101752763	The Hague		locality	1
2491DL	101752763	The Hague		locality	1
2491EK	101752763	The Hague		locality	1
2492JC	101752763	The Hague		locality	91
2492JN	101752763	The Hague		locality	67
2492JR	101752763	The Hague		locality	65
2492JG	101752763	The Hague		locality	63
2492MH	101752763	The Hague		locality	59
2492MV	101752763	The Hague		locality	58
2492JM	101752763	The Hague		locality	54
2492JA	101752763	The Hague		locality	51
2492NK	101752763	The Hague		locality	48
2492WD	101752763	The Hague		locality	47
2492NT	101752763	The Hague		locality	46
2492LX	101752763	The Hague		locality	44
2492NS	101752763	The Hague		locality	44
2492JS	101752763	The Hague		locality	43
2492NP	101752763	The Hague		locality	42
2492TD	101752763	The Hague		locality	42
2492LM	101752763	The Hague		locality	41
2492PB	101752763	The Hague		locality	41
2492PH	101752763	The Hague		locality	41
2492RN	101752763	The Hague		locality	41
2492PA	101752763	The Hague		locality	40
2492PE	101752763	The Hague		locality	40
2492RB	101752763	The Hague		locality	40
2492TE	101752763	The Hague		locality	40
2492ME	101752763	The Hague		locality	39
2492NX	101752763	The Hague		locality	39
2492PG	101752763	The Hague		locality	39
2492PK	101752763	The Hague		locality	39
2492MG	101752763	The Hague		locality	38
2492MK	101752763	The Hague		locality	38
2492NN	101752763	The Hague		locality	38
2492PC	101752763	The Hague		locality	38
2492LB	101752763	The Hague		locality	37
2492PJ	101752763	The Hague		locality	37
2492KH	101752763	The Hague		locality	36
2492NC	101752763	The Hague		locality	36
2492PR	101752763	The Hague		locality	36
2492RA	101752763	The Hague		locality	36
2492NE	101752763	The Hague		locality	35
2492WZ	101752763	The Hague		locality	35
2492XA	101752763	The Hague		locality	35
2492NG	101752763	The Hague		locality	34
2492PN	101752763	The Hague		locality	34
2492PS	101752763	The Hague		locality	34
2492PT	101752763	The Hague		locality	34
2492PV	101752763	The Hague		locality	34
2492PW	101752763	The Hague		locality	34
2492PX	101752763	The Hague		locality	34
2492RC	101752763	The Hague		locality	34
2492MC	101752763	The Hague		locality	33
2492NH	101752763	The Hague		locality	33
2492TM	101752763	The Hague		locality	33
2492RR	101752763	The Hague		locality	32
2492RZ	101752763	The Hague		locality	32
2492TC	101752763	The Hague		locality	32
2492TP	101752763	The Hague		locality	32
2492WN	101752763	The Hague		locality	32
2492MN	101752763	The Hague		locality	31
2492TJ	101752763	The Hague		locality	31
2492JD	101752763	The Hague		locality	30
2492KA	101752763	The Hague		locality	30
2492KB	101752763	The Hague		locality	30
2492KC	101752763	The Hague		locality	30
2492KD	101752763	The Hague		locality	30
2492KE	101752763	The Hague		locality	30
2492LK	101752763	The Hague		locality	30
2492LL	101752763	The Hague		locality	30
2492MS	101752763	The Hague		locality	30
2492NJ	101752763	The Hague		locality	30
2492WE	101752763	The Hague		locality	30
2492JB	101752763	The Hague		locality	29
2492JE	101752763	The Hague		locality	28
2492KG	101752763	The Hague		locality	28
2492RH	101752763	The Hague		locality	28
2492MJ	101752763	The Hague		locality	27
2492SB	101752763	The Hague		locality	27
2492TR	101752763	The Hague		locality	27
2492SK	101752763	The Hague		locality	26
2492SV	101752763	The Hague		locality	26
2492SX	101752763	The Hague		locality	26
2492TK	101752763	The Hague		locality	26
2492PD	101752763	The Hague		locality	25
2492PP	101752763	The Hague		locality	25
2492SR	101752763	The Hague		locality	25
2492ST	101752763	The Hague		locality	25
2492TV	101752763	The Hague		locality	25
2492LD	101752763	The Hague		locality	24
2492NB	101752763	The Hague		locality	24
2492RD	101752763	The Hague		locality	24
2492RV	101752763	The Hague		locality	23
2492SL	101752763	The Hague		locality	23
2492SP	101752763	The Hague		locality	23
2492WT	101752763	The Hague		locality	23
2492WV	101752763	The Hague		locality	23
2492ZA	101752763	The Hague		locality	23
2492SJ	101752763	The Hague		locality	22
2492SW	101752763	The Hague		locality	22
2492WX	101752763	The Hague		locality	22
2492LA	101752763	The Hague		locality	21
2492NL	101752763	The Hague		locality	21
2492RE	101752763	The Hague		locality	21
2492RG	101752763	The Hague		locality	21
2492SE	101752763	The Hague		locality	21
2492TN	101752763	The Hague		locality	21
2492WG	101752763	The Hague		locality	21
2492WH	101752763	The Hague		locality	21
2492WK	101752763	The Hague		locality	21
2492WL	101752763	The Hague		locality	21
2492WP	101752763	The Hague		locality	21
2492WR	101752763	The Hague		locality	21
2492ML	101752763	The Hague		locality	20
2492NM	101752763	The Hague		locality	20
2492NV	101752763	The Hague		locality	20
2492NW	101752763	The Hague		locality	20
2492RK	101752763	The Hague		locality	20
2492RT	101752763	The Hague		locality	20
2492TA	101752763	The Hague		locality	20
2492TL	101752763	The Hague		locality	20
2492WS	101752763	The Hague		locality	20
2492LS	101752763	The Hague		locality	19
2492LV	101752763	The Hague		locality	19
2492MT	101752763	The Hague		locality	19
2492PM	101752763	The Hague		locality	19
2492VC	101752763	The Hague		locality	19
2492LW	101752763	The Hague		locality	18
2492RJ	101752763	The Hague		locality	18
2492RS	101752763	The Hague		locality	18
2492VV	101752763	The Hague		locality	18
2492ZB	101752763	The Hague		locality	18
2492LT	101752763	The Hague		locality	17
2492TX	101752763	The Hague		locality	17
2492VL	101752763	The Hague		locality	17
2492VM	101752763	The Hague		locality	17
2492WB	101752763	The Hague		locality	17
2492WC	101752763	The Hague		locality	17
2492HK	101752763	The Hague		locality	16
2492JV	101752763	The Hague		locality	16
2492LC	101752763	The Hague		locality	16
2492NR	101752763	The Hague		locality	16
2492PL	101752763	The Hague		locality	16
2492SM	101752763	The Hague		locality	16
2492TW	101752763	The Hague		locality	16
2492VA	101752763	The Hague		locality	16
2492VT	101752763	The Hague		locality	16
2492WJ	101752763	The Hague		locality	16
2492LN	101752763	The Hague		locality	15
2492LR	101752763	The Hague		locality	15
2492MR	101752763	The Hague		locality	15
2492SG	101752763	The Hague		locality	15
2492VH	101752763	The Hague		locality	15
2492VJ	101752763	The Hague		locality	15
2492VK	101752763	The Hague		locality	15
2492HE	101752763	The Hague		locality	14
2492MP	101752763	The Hague		locality	14
2492LG	101752763	The Hague		locality	13
2492HD	101752763	The Hague		locality	12
2492TG	101752763	The Hague		locality	12
2492TT	101752763	The Hague		locality	12
2492JP	101752763	The Hague		locality	11
2492NZ	101752763	The Hague		locality	11
2492RM	101752763	The Hague		locality	11
2492SH	101752763	The Hague		locality	11
2492VG	101752763	The Hague		locality	11
2492VN	101752763	The Hague		locality	11
2492VS	101752763	The Hague		locality	11
2492VX	101752763	The Hague		locality	11
2492LE	101752763	The Hague		locality	10
2492RP	101752763	The Hague		locality	10
2492RW	101752763	The Hague		locality	10
2492LH	101752763	The Hague		locality	9
2492ND	101752763	The Hague		locality	9
2492VE	101752763	The Hague		locality	9
2492VP	101752763	The Hague		locality	9
2492VZ	101752763	The Hague		locality	9
2492LJ	101752763	The Hague		locality	8
2492MZ	101752763	The Hague		locality	8
2492SC	101752763	The Hague		locality	8
2492TB	101752763	The Hague		locality	8
2492TH	101752763	The Hague		locality	8
2492JJ	101752763	The Hague		locality	7
2492LP	101752763	The Hague		locality	7
2492VB	101752763	The Hague		locality	7
2492VR	101752763	The Hague		locality	7
2492HG	101752763	The Hague		locality	6
2492JT	101752763	The Hague		locality	6
2492TS	101752763	The Hague		locality	6
2492VW	101752763	The Hague		locality	6
2492ZZ	101752763	The Hague		locality	6
2492MX	101752763	The Hague		locality	5
2492NA	101752763	The Hague		locality	5
2492RL	101752763	The Hague		locality	5
2492JL	101752763	The Hague		locality	4
2492SZ	101752763	The Hague		locality	4
2492MD	101752763	The Hague		locality	3
2492VD	101752763	The Hague		locality	3
2492MA	101752763	The Hague		locality	2
2492RX	101752763	The Hague		locality	2
2492JZ	101752763	The Hague		locality	1
2493WM	101752763	The Hague		locality	90
2493WZ	101752763	The Hague		locality	73
2493XG	101752763	The Hague		locality	69
2493ZN	101752763	The Hague		locality	58
2493CV	101752763	The Hague		locality	56
2493CH	101752763	The Hague		locality	54
2493XW	101752763	The Hague		locality	51
2493ZW	101752763	The Hague		locality	47
2493WP	101752763	The Hague		locality	41
2493WX	101752763	The Hague		locality	41
2493CW	101752763	The Hague		locality	40
2493VC	101752763	The Hague		locality	40
2493WT	101752763	The Hague		locality	38
2493ZM	101752763	The Hague		locality	37
2493CJ	101752763	The Hague		locality	36
2493CT	101752763	The Hague		locality	35
2493ZV	101752763	The Hague		locality	35
2493CP	101752763	The Hague		locality	34
2493BX	101752763	The Hague		locality	33
2493CG	101752763	The Hague		locality	33
2493CL	101752763	The Hague		locality	33
2493CR	101752763	The Hague		locality	33
2493VD	101752763	The Hague		locality	33
2493ZB	101752763	The Hague		locality	33
2493CN	101752763	The Hague		locality	32
2493BA	101752763	The Hague		locality	31
2493BE	101752763	The Hague		locality	31
2493CM	101752763	The Hague		locality	31
2493VA	101752763	The Hague		locality	31
2493XN	101752763	The Hague		locality	30
2493AH	101752763	The Hague		locality	29
2493WV	101752763	The Hague		locality	29
2493CA	101752763	The Hague		locality	28
2493CS	101752763	The Hague		locality	28
2493BP	101752763	The Hague		locality	27
2493ZP	101752763	The Hague		locality	27
2493AG	101752763	The Hague		locality	26
2493AJ	101752763	The Hague		locality	26
2493AL	101752763	The Hague		locality	26
2493BV	101752763	The Hague		locality	26
2493XR	101752763	The Hague		locality	26
2493AM	101752763	The Hague		locality	25
2493BR	101752763	The Hague		locality	25
2493AK	101752763	The Hague		locality	24
2493AX	101752763	The Hague		locality	24
2493AZ	101752763	The Hague		locality	24
2493BJ	101752763	The Hague		locality	24
2493BK	101752763	The Hague		locality	24
2493BL	101752763	The Hague		locality	24
2493XC	101752763	The Hague		locality	24
2493XD	101752763	The Hague		locality	24
2493XP	101752763	The Hague		locality	24
2493CD	101752763	The Hague		locality	23
2493VB	101752763	The Hague		locality	23
2493XK	101752763	The Hague		locality	23
2493XL	101752763	The Hague		locality	23
2493AN	101752763	The Hague		locality	22
2493BM	101752763	The Hague		locality	22
2493BN	101752763	The Hague		locality	22
2493BS	101752763	The Hague		locality	22
2493BT	101752763	The Hague		locality	22
2493CE	101752763	The Hague		locality	22
2493WL	101752763	The Hague		locality	22
2493AP	101752763	The Hague		locality	21
2493BC	101752763	The Hague		locality	21
2493WB	101752763	The Hague		locality	21
2493ZC	101752763	The Hague		locality	21
2493ZD	101752763	The Hague		locality	21
2493ZE	101752763	The Hague		locality	21
2493AB	101752763	The Hague		locality	20
2493AC	101752763	The Hague		locality	20
2493AS	101752763	The Hague		locality	20
2493WK	101752763	The Hague		locality	20
2493XM	101752763	The Hague		locality	20
2493AD	101752763	The Hague		locality	19
2493BB	101752763	The Hague		locality	19
2493WD	101752763	The Hague		locality	19
2493WE	101752763	The Hague		locality	19
2493WH	101752763	The Hague		locality	19
2493BG	101752763	The Hague		locality	18
2493WG	101752763	The Hague		locality	18
2493WJ	101752763	The Hague		locality	18
2493XA	101752763	The Hague		locality	18
2493XH	101752763	The Hague		locality	18
2493ZT	101752763	The Hague		locality	18
2493AE	101752763	The Hague		locality	17
2493BH	101752763	The Hague		locality	17
2493BZ	101752763	The Hague		locality	15
2493AT	101752763	The Hague		locality	14
2493CC	101752763	The Hague		locality	14
2493XB	101752763	The Hague		locality	14
2493ZS	101752763	The Hague		locality	14
2493ZZ	101752763	The Hague		locality	14
2493AW	101752763	The Hague		locality	12
2493BW	101752763	The Hague		locality	12
2493CB	101752763	The Hague		locality	11
2493CK	101752763	The Hague		locality	11
2493WR	101752763	The Hague		locality	10
2493WS	101752763	The Hague		locality	10
2493XJ	101752763	The Hague		locality	10
2493ZR	101752763	The Hague		locality	10
2493AR	101752763	The Hague		locality	8
2493BD	101752763	The Hague		locality	7
2493ZA	101752763	The Hague		locality	7
2493ZH	101752763	The Hague		locality	6
2493AV	101752763	The Hague		locality	5
2493ZG	101752763	The Hague		locality	4
2493ZJ	101752763	The Hague		locality	4
2493ZL	101752763	The Hague		locality	3
2493WN	101752763	The Hague		locality	2
2493XS	101752763	The Hague		locality	2
2493VE	101752763	The Hague		locality	1
2493ZK	101752763	The Hague		locality	1
2495AL	101752763	The Hague		locality	522
2495AA	101752763	The Hague		locality	131
2495AJ	101752763	The Hague		locality	65
2495AB	101752763	The Hague		locality	22
2495AH	101752763	The Hague		locality	22
2495AT	101752763	The Hague		locality	21
2495AS	101752763	The Hague		locality	18
2495AR	101752763	The Hague		locality	17
2495AC	101752763	The Hague		locality	16
2495AG	101752763	The Hague		locality	16
2495AD	101752763	The Hague		locality	12
2495AE	101752763	The Hague		locality	10
2495AM	101752763	The Hague		locality	9
2495AX	101752763	The Hague		locality	9
2495AN	101752763	The Hague		locality	8
2495AP	101752763	The Hague		locality	7
2495AW	101752763	The Hague		locality	4
2495AZ	101752763	The Hague		locality	3
2495AV	101752763	The Hague		locality	2
2495BD	101752763	The Hague		locality	2
2495AK	101752763	The Hague		locality	1
2495BA	101752763	The Hague		locality	1
2495BC	101752763	The Hague		locality	1
2496XT	101752763	The Hague		locality	163
2496LN	101752763	The Hague		locality	121
2496ZT	101752763	The Hague		locality	101
2496ZS	101752763	The Hague		locality	99
2496XW	101752763	The Hague		locality	86
2496ZR	101752763	The Hague		locality	81
2496XG	101752763	The Hague		locality	63
2496ZN	101752763	The Hague		locality	62
2496XZ	101752763	The Hague		locality	55
2496ZV	101752763	The Hague		locality	55
2496ZM	101752763	The Hague		locality	53
2496VC	101752763	The Hague		locality	52
2496ZC	101752763	The Hague		locality	52
2496SK	101752763	The Hague		locality	51
2496VG	101752763	The Hague		locality	48
2496ZL	101752763	The Hague		locality	47
2496WV	101752763	The Hague		locality	46
2496XL	101752763	The Hague		locality	46
2496MZ	101752763	The Hague		locality	44
2496XX	101752763	The Hague		locality	44
2496PW	101752763	The Hague		locality	41
2496SG	101752763	The Hague		locality	39
2496ST	101752763	The Hague		locality	39
2496ZD	101752763	The Hague		locality	39
2496SH	101752763	The Hague		locality	38
2496HB	101752763	The Hague		locality	37
2496LR	101752763	The Hague		locality	37
2496SV	101752763	The Hague		locality	37
2496LJ	101752763	The Hague		locality	36
2496WP	101752763	The Hague		locality	36
2496SE	101752763	The Hague		locality	35
2496LH	101752763	The Hague		locality	33
2496RA	101752763	The Hague		locality	33
2496SM	101752763	The Hague		locality	33
2496HD	101752763	The Hague		locality	32
2496MS	101752763	The Hague		locality	32
2496NW	101752763	The Hague		locality	32
2496LX	101752763	The Hague		locality	31
2496TB	101752763	The Hague		locality	31
2496HA	101752763	The Hague		locality	30
2496LC	101752763	The Hague		locality	30
2496LV	101752763	The Hague		locality	30
2496PE	101752763	The Hague		locality	30
2496VH	101752763	The Hague		locality	30
2496HC	101752763	The Hague		locality	29
2496HZ	101752763	The Hague		locality	29
2496MV	101752763	The Hague		locality	29
2496NE	101752763	The Hague		locality	29
2496HM	101752763	The Hague		locality	28
2496MK	101752763	The Hague		locality	28
2496PA	101752763	The Hague		locality	28
2496ND	101752763	The Hague		locality	27
2496NT	101752763	The Hague		locality	27
2496VK	101752763	The Hague		locality	27
2496MP	101752763	The Hague		locality	26
2496NA	101752763	The Hague		locality	26
2496PH	101752763	The Hague		locality	26
